X1,X2,X3,X4
0.6087001846236405,0.46640265546347554,0.43374231421827836,0.6740524190948515
0.5122655463836645,0.22565544736838294,0.07923177083998031,0.7087970838453811
0.6059970044329217,0.220735703658952,0.050079143290526124,0.551576306274506
0.3039936630114094,0.19370283426881682,0.20768614234880972,0.39571659785872493
0.3098479321330895,0.6530332673333799,0.6206361174463108,0.25383906796575095
0.6054404506168678,0.48088905496990253,-0.09896546796236996,-0.3251111649585703
0.6163008420214684,0.4873145880594495,-0.09266633345329728,-0.3432321996324656
0.7268395562793954,0.43370323664793836,-0.23744399769328026,-0.3871152760276095
0.34703188492094134,0.23898031446320497,-0.06711548381288635,0.9012799922652565
0.5585440133942395,0.4600820166142738,-0.17983661363998849,-0.3874899324437044
0.30362260006669023,0.6448685103240959,0.6220129894521312,0.4390055585016492
0.7353333121550024,0.40699285864317014,-0.03568156033107572,-0.34772398258825316
0.5545098907942738,0.00822725254649001,0.20920602774837777,0.7339073035798165
0.7037870816990853,0.43058488858631805,0.48714177285413013,0.5170698351048022
0.7385790011405362,0.46472176024778045,-0.22035415687861887,-0.3008296398272747
0.39112001577727507,0.17239263674925503,-0.1656620295365983,0.992325377994036
0.35313030235054893,0.02002608024142366,0.16319396324768226,0.3886307692642351
0.3248878506349451,0.04164505019976675,-0.0656972005771749,0.8342929365728254
0.5050088779918974,0.0443668383373311,0.15611132794641372,0.5350061161680354
0.3439377917301258,0.18399405830956375,0.15595771918407134,0.3995514045996978
0.3140034214478698,0.24245478602047738,0.12574587977600235,0.38943620485803
0.5676065933622364,0.44843139469390575,-0.07261547741847815,-0.3432093180692412
0.6601505865674652,0.40767714844250724,-0.13604467880767213,-0.3618975526244036
0.6624755804498768,0.4178980154658191,-0.026744728948900037,-0.3638619071736408
0.278287534648754,0.6271557137568168,0.7150725176265756,0.4357959296775045
0.7290430485966581,0.4919145976397308,0.44948070241087856,0.7235089961327801
0.3298158762866818,0.0599686086540355,0.14787469884726592,0.33032632229215014
0.34106533931227245,0.7391972300377831,0.6803037575008267,0.39509255279104183
0.5160508309082211,0.21267017737179758,0.22490759977831587,0.5646549804911138
0.3076104199110331,0.7342903786430865,0.608278239631751,0.36570542946970785
0.35445950273254906,0.11887066827125423,0.23210625884091132,0.33845782950763986
0.5351396811180196,0.4102772597735849,0.4273785493948907,0.5433162939486881
0.6427593626602666,0.44847096038144973,0.41219196071524056,0.5312010975659543
0.35290421517133097,0.14416108085376894,-0.17206047468958693,0.9610017665635453
0.6090878150850186,0.42255644848542306,-0.15396619439330272,-0.3552651400604896
0.33360809795163127,0.034938428469905414,0.00412407697965575,0.3821244785186634
0.7204211792435627,0.08356938519613227,0.02022770618679734,0.5005729335974926
0.39597659122236795,0.12532646276802964,0.20338973267087812,0.35453909270389805
0.3381930542983374,0.21796168689103776,-0.11675393608988929,0.9114967504380905
0.3797304457209312,0.1730384182184721,0.12216457130245512,0.3239572711131484
0.5689899890824488,0.1455674600343253,0.19821662819633087,0.6899501584649843
0.6992838285083331,0.4159454465314586,0.40461422437972405,0.7278932701800978
0.6831446309119374,0.45356766569807794,0.4996938973751947,0.5792271670681168
0.5740652782407255,0.2025188907868156,0.2408117278882939,0.6663810589833219
0.36371505133545246,0.1594789696298127,-0.027221504742477726,0.8438777133676211
0.32287333912604793,0.16272175268225805,-0.06271188490565346,0.9380839210812508
0.7384346224153624,0.4266022417629952,-0.2289106882344698,-0.3101480719467911
0.3787059701309571,0.13309820551149484,0.13196340936371886,0.31751578524044366
0.6738281556813566,0.4852648305563858,0.4868960036964415,0.6589187123609845
0.5043449955687337,0.013936340384027301,0.18626783009627207,0.6179119589352537
0.35103302337843034,0.6538980321403489,0.7449157111799796,0.2764674820645807
0.654418769762696,0.42063902801961006,0.4562391472770348,0.740757043642156
0.6976065609932056,0.12658390208625372,0.20120527603954408,0.5275980081368434
0.6443291917547109,0.46205947611505715,0.4748784022096282,0.6901863863941384
0.363925814320479,0.10511927557924716,0.2198254914251932,0.3191764388621047
0.3792867144894717,0.6044103322228254,0.724166388272379,0.29971383645025446
0.6416340055367382,0.08927266732215064,0.1810557335712717,0.6135783654635206
0.7045907051002532,0.05587502358913496,0.20779707983464518,0.6419825939592751
0.7147719263355743,0.4973403908391901,-0.22260793485477468,-0.37979453403095054
0.3342261769131387,0.699582146439329,0.6966649938044835,0.251621977547194
0.5067467533216758,0.430148387829404,-0.13974911888823754,-0.3543976536194564
0.3727057516694665,0.7229289003495937,0.6307651877995374,0.425970105559467
0.3976579022169364,0.20286469799181872,0.15526950564046627,0.3554427463211174
0.3305202753264057,0.11775177312187973,-0.014353160461873654,0.8411382124155273
0.7211061804828558,0.4331837861537269,0.4066757677881437,0.5172235442716855
0.3373505675500382,0.6281228752732647,0.6148324670959092,0.3802693373180476
0.6781172980723182,0.44845094962755944,-0.22206823972689188,-0.3017236943905631
0.30225018769707185,0.1556037642860316,0.08263115899313106,0.31028347180562393
0.7366669687738949,0.46739598949752925,0.44191178600773257,0.5347903413816586
0.6954939086682346,0.43141571353108393,-0.01894718925069927,-0.37716479247819534
0.5960580061951344,0.43780733375546743,-0.004197412738897566,-0.3546838039252426
0.33019825428533767,0.04236913718714533,-0.19390743525789542,0.9570851391938338
0.39071680956054267,0.6555357806324575,0.6690232021035498,0.4151495941889004
0.3595207126900053,0.09869604839136203,0.07511714238297926,0.3554188514088443
0.5848645924690198,0.19294969940606777,0.02037143917601586,0.5225766786632251
0.31038606408749886,0.04579150253281908,-0.23662291569518923,0.8842012777459906
0.5485909734461001,0.4636514257945274,-0.0898915918798514,-0.3849448696739654
0.563047692308242,0.43400782059321386,0.48719547900836013,0.5848752067295214
0.5993876046118495,0.49477322337222607,0.4386165341271902,0.5447831041885276
0.6472273190490236,0.4011590681310217,-0.023267130557834165,-0.36572406783950007
0.598069815305907,0.4074421570056193,-0.16132284073810682,-0.3752852423796603
0.6111583617142018,0.08926749044123494,0.15307569071729926,0.6584131715432044
0.3015364604105745,0.04513024706958546,0.18021631632327342,0.37744129182746367
0.33787337018781405,0.06217164400101832,-0.18153042905892933,0.9983040134175619
0.6841089398512291,0.029866365768750708,0.14908660040210378,0.5572952187223079
0.7246224067890243,0.4356150672009525,-0.21706017159482544,-0.35965374877433876
0.67114079350258,0.48573388804124934,-0.0629717557747887,-0.3136382403525848
0.5403949400610076,0.20646189313289193,0.161498329072954,0.6159285733837886
0.5265051443902163,0.4131179732708956,-0.08328566131229148,-0.33594313207242094
0.399721706420145,0.6922813219531022,0.6928860210892935,0.3024251758112104
0.6697086862878219,0.48585777320855145,-0.0642997707996264,-0.33127032263785056
0.5253357107907665,0.00545808638641615,0.23801797966260535,0.5763544532403522
0.31528344196819197,0.02663207008659138,0.07546932262777223,0.3131473380136077
0.3983388223808158,0.16544957587577136,-0.12883248458881927,0.901412799161816
0.6510427807452782,0.42546729826754515,0.4385750350880152,0.6162555676285727
0.32417369247520483,0.16272132131180492,-0.183519620902787,0.9109257878961207
0.32009497241141804,0.03462306448310831,0.016193962212953383,0.34894062628443323
0.7362295102340143,0.40590003440399175,0.43057547076650754,0.6972419845205283
0.31202690412455475,0.07688227948373111,-0.06941402409815792,0.9158843742327845
0.34935338863096316,0.666587855295631,0.6961796393754671,0.4276062423540873
0.6438699288366873,0.46746819233880066,-0.16155574342844983,-0.3142644352137576
0.32150039833482147,0.2040967546575507,0.09633707370896555,0.33302471420527496
0.39580088136383434,0.07121971965303522,-0.040934291779856996,0.94850454331119
0.5593027879359018,0.466089718783248,0.4388975103596457,0.5924045043617409
0.6452431662083524,0.1817417863949866,0.16539658579766803,0.7325140065257071
0.7190976017297067,0.07390429806328006,0.1266586014895307,0.6741273428471406
0.5743187296925265,0.44501374204657146,-0.08337038172427128,-0.37597432251910046
0.6991873784670484,0.16559271235990838,0.018893022501170947,0.6948096243313702
0.36109032419246917,0.7085643886050719,0.6421895491648831,0.3653098957119702
0.6559051134909785,0.44934292896162015,-0.15850799418296413,-0.30661199850463944
0.5861625625242264,0.4285405272393293,0.45561628342646016,0.5553588594689293
0.3552893079443642,0.2476331975953048,0.002056392280588376,0.37579782159833863
0.38142560267935666,0.15187741054980625,0.054860052589122854,0.3047846559850624
0.3332904626731349,0.7116448417272656,0.7279698832173574,0.2653962169252493
0.31462020709339494,0.6393345933006574,0.6421149714414273,0.4121068815592202
0.6787118613841167,0.42736695329968344,0.429987981937395,0.5067492747127793
0.39686303920832056,0.20989431403478,0.1598844766186132,0.34495367860083304
0.387316817950193,0.09975618632410524,-0.1634913069481436,0.8520791040087303
0.3798061465973088,0.041276905493060345,0.13323947803345715,0.313161477517706
0.5000784710371411,0.21163875551549421,0.03678660898242819,0.5730792162280685
0.6971017854780647,0.4690807069382495,-0.18068173356665176,-0.31502029696639844
0.7029284917499228,0.4998709026053693,0.42807282262245616,0.5120143983222871
0.3978850267000944,0.7168124274737896,0.6351162572125014,0.380651765930727
0.3702792682122204,0.0637124969399846,0.043558232271110914,0.39211723389661673
0.6753737949500953,0.485656278923362,-0.11321333936495923,-0.3089472747734829
0.3967444495706862,0.19208133821097134,0.21601239032837194,0.3214302250416839
0.3686063935174675,0.6218607225358861,0.6222578616031897,0.3001291333983094
0.7163888299884699,0.0870749615684959,0.23155969191257908,0.7130021608317203
0.699173929260819,0.18572149049617337,0.061068140427343764,0.6405932768908941
0.38035304169823525,0.049069617481040245,-0.21928361910996896,0.8304796762575873
0.6366789391676635,0.4048806354243878,-0.18992608049013968,-0.30675511340498635
0.33597358000055033,0.6162785122911479,0.7209015894439996,0.27774586253202743
0.31699726097542014,0.048962153865601044,-0.023373597292025483,0.8119983687112773
0.3838179272943506,0.708064374364844,0.6105704992067689,0.30556866566605223
0.5248161240571916,0.4804137374322599,0.4433439113887453,0.5420328868467049
0.3670289811317947,0.15904966418379568,0.018009643875916442,0.3506053320777792
0.25731805284425024,0.6659939924951968,0.6517173219232494,0.4229633170672885
0.5129679525020558,0.1773639710765482,0.09791842985786608,0.5408371021259941
0.6289649973649328,0.4843887763529081,0.4060473591876803,0.5444239015939587
0.711284502606604,0.060857218261715834,0.15748990444626784,0.544905255832814
0.6902668323002631,0.40365364123938396,0.4016078485137779,0.6330397157063382
0.5421076556607844,0.20906854429271468,0.20777056259659415,0.7362201772345311
0.39796924116476734,0.07824971843180989,0.23595404204556739,0.35457325471001294
0.3978832133974305,0.06738846629413292,0.23302141088176262,0.37136488103165155
0.37322508275888944,0.7157173051391326,0.6702003102142281,0.4473112966994972
0.3118159293109099,0.21493005607625373,-0.0985378839744954,0.889791460431221
0.36851493878848857,0.6197237687918637,0.6973691588126408,0.26840201397167857
0.33484037464022687,0.059812370143942,0.03986887029587574,0.36084690917020523
0.32398495851556913,0.1579299485458131,-0.18459299081931047,0.9166398660204815
0.3754824258907058,0.10481496452323627,0.13240745073545593,0.38938712045174234
0.6579653779616348,0.4774574552337184,0.472860336421996,0.6707006762364609
0.3977958782751797,0.12723478781448527,-0.06071203181135429,0.9873723357006661
0.3469682337499699,0.10079449620111541,0.07153489820406755,0.36176780152682486
0.3979052358346079,0.6094995784312065,0.70312779717533,0.2698460730900887
0.6909116655284083,0.4819835302747575,0.41798604661882655,0.6605949429982936
0.3804214533554053,0.21077197489057145,-0.10218738671811167,0.9808257439201726
0.3816472653705619,0.1101903704195892,0.12184826973780336,0.3694942498453855
0.3553075892924749,0.1710650906213229,-0.028257264121504783,0.9625708355061803
0.559061992400948,0.447142543572122,0.48298619288944333,0.7465868000937722
0.36014011517740285,0.12708359772886088,-0.12921673262462274,0.9770133680678823
0.3309108886483936,0.7276381674703037,0.6771749797137032,0.3193866148842343
0.6735586578122873,0.4387265452450546,0.4789603895312507,0.5900546564860958
0.5364924780651356,0.44013212164028087,-0.14383882042482074,-0.3035072624459764
0.7227043122672816,0.22623012391500635,0.24383973192863664,0.7132027636268562
0.5206809674693237,0.07182679568123146,0.2442030199454102,0.7236840463726223
0.2882174996801613,0.6814472247365482,0.6530570309885452,0.35414630992022933
0.7033016509090642,0.18713249848744454,0.11517795068629308,0.7175149848019756
0.5751140583279707,0.4861519428204886,0.4035374571736901,0.7020607369397744
0.6012662211186149,0.4989024950325481,-0.11307748233666026,-0.3700780307846575
0.6157942200293725,0.44893847747097126,0.4818218961731662,0.5773066193203562
0.6149367144291115,0.46233826897144836,-0.17391684858626233,-0.3272335771689644
0.38214592691996896,0.7011809941233516,0.7440618550851054,0.259123640614579
0.5015680920985016,0.48296777588087925,-0.06233463554147786,-0.31871377140505075
0.2969151891891234,0.6869836018625729,0.7064679314385945,0.4300497013066772
0.3576981386438973,0.17545549240147712,-0.20139960590732153,0.990804574556621
0.6128009938601674,0.45936457532147873,0.42913204543901473,0.6547969588648164
0.34077744412600686,0.1220479897413563,-0.23620434529574183,0.9407012767683971
0.3619524049615981,0.19120159560776803,0.09659480509278562,0.35506464767253126
0.2712598544530333,0.6813650099700092,0.6205304395926373,0.3651522403053528
0.3319422366099101,0.11378848004710529,0.09369688845378815,0.3822561902403091
0.25343508641177975,0.6105572218849603,0.6577497437416907,0.3143184974994565
0.36271028584327486,0.07401704074536572,0.06059063524220204,0.305763945675134
0.3441964318906847,0.741601247805184,0.6272807819989326,0.44448649324158074
0.3261435766939225,0.057058821596269405,-0.013765123267676455,0.8930859694577137
0.5853598104014351,0.4391568362477525,0.414659656741642,0.5324775908432328
0.3882478121229257,0.1837611346573083,-0.08059958217899815,0.8614274474303705
0.5159058997897221,0.48742409763421296,0.45931533139520836,0.6364577831382752
0.3967669183938147,0.13503302081627128,-0.22624657962734762,0.9188201795981235
0.26274659762363434,0.6166635129366942,0.6010608276427889,0.2701275678200764
0.5820616509375163,0.41745511987542067,0.4485365497386128,0.6873905515289274
0.25463875845111944,0.7311650683121829,0.61172682204871,0.25006734813343323
0.5306047288452111,0.49422101598327006,-0.19776597844015623,-0.39844921953531776
0.27866009451596274,0.7176828993382688,0.6538252247698495,0.2575971994912397
0.38520080481800123,0.7459812472394999,0.720581879529997,0.2872958784462848
0.3489285549110063,0.20555115525082893,-0.18163664834302606,0.874911034271225
0.6506109826191483,0.42257111300410727,-0.20197562402025315,-0.32760610673281365
0.7130648896606394,0.4554909712600648,-0.05993024015019843,-0.39399392431226743
0.3783380471241419,0.07763625969734689,0.1981546769141013,0.37060660176108257
0.7176007461941188,0.4279587043922352,0.411727866296726,0.5966156132466478
0.25700637942958526,0.7251135093319256,0.7430377830234268,0.32135110438543835
0.32800780289147835,0.21563725303801048,-0.021126329955709955,0.9982324444729429
0.3120793436768219,0.24163958458766482,0.16084694560342594,0.3110836558021201
0.681507352319175,0.07326225541434978,0.22115814327500333,0.5979577605200841
0.649313366810826,0.1392515981219328,0.19197578046224076,0.5379203056311823
0.7426749160106998,0.4865894508938566,0.4495089207389352,0.6331858344157184
0.3465175586755779,0.1925846087423643,-0.16006711364883092,0.8001969233579852
0.5019658848631448,0.18374033102358978,0.14240454071003839,0.6933313570179281
0.3680166329587353,0.6286465324963331,0.6024672548703601,0.2712315192022116
0.6807619920680412,0.45495465964981086,0.45687526267745965,0.6645562710007966
0.3958038195813381,0.030521318052711965,-0.0946579768532578,0.9341567936232505
0.6294592587962237,0.4801473647242635,-0.1500629636184806,-0.353466898536428
0.3939513357280791,0.10293575427630419,-0.07977453166153453,0.8353359427806386
0.6245679820311292,0.4778338456615342,-0.15364338247858778,-0.3777127279056314
0.3098472454594381,0.7411103382148778,0.7108789048606715,0.33710088169584373
0.5927304970324953,0.4930008018252674,0.46241957317140814,0.6725183086806996
0.6175824877025337,0.15991586654718598,0.14188296085155747,0.6484968834938725
0.33377431035599414,0.23396921005108703,0.018625648105996206,0.37233837871821557
0.3963428776692905,0.2207033298964611,0.04175314452430734,0.3392426185496356
0.3422826071127236,0.6040049035442104,0.7376925626339632,0.2920487690591489
0.5377015285244658,0.23590893345844838,0.19953994886924803,0.5158754647641512
0.37713424995955336,0.11882057061926882,-0.177821174466234,0.8074434772290812
0.5380516598505638,0.419950922733784,-0.004566863123108306,-0.36942158689116533
0.7479950859884175,0.47828423146193655,0.4591282593380625,0.6225657048112229
0.3768590939214528,0.24540669225347278,-0.21947035917889082,0.8216398614840368
0.5755058407995042,0.4919015109137533,0.46390527990493924,0.5405568331892209
0.3386716666692875,0.2334168957331157,-0.1515488813881605,0.9156590788397432
0.3856314057722746,0.06771316311344022,0.09240303342122189,0.3201223604676705
0.2660602782688276,0.6181932701735444,0.6714525313845232,0.3886016167841555
0.6680918643684737,0.4955482531177986,-0.16621614019075437,-0.3105524125419907
0.5857348041320282,0.47344808883397027,-0.1332471807852749,-0.3711786831195845
0.5311793684400071,0.4709839712774114,-0.10445387994910757,-0.3409016430139845
0.3133041748322473,0.20154199330587622,0.16923687763010006,0.33789409962493494
0.5669856857148858,0.10234213944643156,0.002199526303022059,0.5215632453176903
0.5772040419962855,0.42801187281314157,-0.028616363613826995,-0.3038047330272492
0.26150757507280403,0.6273139502303827,0.7305707606800567,0.38374212601305246
0.6034956950183297,0.09709151163067198,0.014484399819957305,0.6779093737783939
0.29250821028689644,0.6409988232561038,0.6792562358273952,0.2787764003919858
0.3945350545311705,0.10645416934274457,-0.22981417770567086,0.9469494312076979
0.6265210244095636,0.14091859105557658,0.08746259285724287,0.7431954225323386
0.3447059253175624,0.11746445920079546,0.12303747271181092,0.329034708313931
0.3411820801810059,0.0384581566010144,-0.1431017364065456,0.9028513153281941
0.3959033656352046,0.6466207452777921,0.7279162526629475,0.3206515330758031
0.35373863911172815,0.17420587329349715,0.23812515794329112,0.35971478042292904
0.2951252575991588,0.621291601681329,0.6371933453535646,0.4395734097517216
0.5961991108929734,0.45988819035144873,0.46090850138452505,0.547481782790487
0.6623707980300964,0.49019910132148187,0.43455604070148396,0.6821267805006721
0.5214926758132279,0.42144039969604824,0.409492339965233,0.5848847932606684
0.6979463573484908,0.1735978596795285,0.22919557154080888,0.7086681346132233
0.7070512716025759,0.12736479248198104,0.10089135744086031,0.5724925924959385
0.7181213169511035,0.41538555604816246,-0.10234278517347581,-0.3482377526236873
0.36936582944570734,0.6364102249609933,0.6158454667424803,0.39097574695139803
0.6955391753806015,0.4646087014351215,-0.219863250120715,-0.3003206536289416
0.6668796455645704,0.4822611696914731,0.4811851841063257,0.6794667166666664
0.7466841159913509,0.42100314870356614,-0.238167972158479,-0.3903042730406564
0.6631913378931862,0.4493859242665584,-0.047263255608349514,-0.3896554154940406
0.38750742191759563,0.2329686160750925,-0.24492376011126066,0.8700071295158809
